Lead Number,Conversion Probability,Lead Score
593876,0.2871842814016493,28.72
609819,0.28716212580309036,28.72
614056,0.2868825866531818,28.69
632194,0.286858732910753,28.69
592867,0.2867973974088599,28.68
628986,0.2867557824311238,28.68
589033,0.2862996547019261,28.63
607964,0.28609989392946067,28.61
581287,0.28594413387527023,28.59
598916,0.2857901026020479,28.58
603552,0.2857790642877337,28.58
650907,0.28577541151236213,28.58
610672,0.28490127573702484,28.49
594120,0.2848195737331194,28.48
600317,0.2844602053962498,28.45
605681,0.28439941095446447,28.44
615952,0.28437364125079756,28.44
601887,0.2842644219018674,28.43
592711,0.2842644219018674,28.43
598058,0.2842644219018674,28.43
611592,0.28422027253658155,28.42
599955,0.2839776946996231,28.4
587010,0.28382584746546075,28.38
643287,0.283785505451565,28.38
604023,0.28371722797265764,28.37
637420,0.28345125411394934,28.35
600415,0.2829804446533347,28.3
622371,0.2828739594470488,28.29
581727,0.2825109342364395,28.25
614974,0.28219048144627135,28.22
647981,0.2820757019311921,28.21
601399,0.28191553257210156,28.19
612047,0.28173965636568526,28.17
603794,0.2817242890117019,28.17
606192,0.2816839003264366,28.17
637687,0.2816606615120862,28.17
583088,0.28155216842205144,28.16
652727,0.2812840638076733,28.13
588606,0.28118136472963845,28.12
586563,0.28117231007931837,28.12
603777,0.2811288511978131,28.11
584603,0.2806980759590001,28.07
599588,0.2806781321335858,28.07
634422,0.28064692675099273,28.06
588797,0.2806105487244629,28.06
623265,0.28045114002413923,28.05
654026,0.2802600767775594,28.03
601403,0.28006602312144446,28.01
601171,0.27999102582254753,28.0
584110,0.27990672932156185,27.99
593125,0.2798572571779726,27.99
589476,0.27980181963110445,27.98
597849,0.2797741869356878,27.98
631168,0.27953484731923933,27.95
621735,0.27943109559028595,27.94
599413,0.2793027093069986,27.93
615753,0.2792037767753165,27.92
588317,0.2790169048858282,27.9
652937,0.2789133114487689,27.89
583622,0.2788788764465541,27.89
592726,0.278579043861411,27.86
609182,0.27829869847944455,27.83
592749,0.27827259008955935,27.83
627212,0.2782227780255037,27.82
614840,0.2781232808573777,27.81
612395,0.2780579794158541,27.81
622410,0.2778928894147834,27.79
644881,0.277740600934142,27.77
628469,0.2774962201297885,27.75
591923,0.2773450940220291,27.73
655557,0.27731943574146173,27.73
632702,0.27730797679609936,27.73
602642,0.27727877052841937,27.73
627365,0.27725574134681163,27.73
613711,0.27718207754741747,27.72
618777,0.27695570164838856,27.7
581372,0.2767243144482624,27.67
621178,0.2766318579583526,27.66
599459,0.27650793133438745,27.65
654191,0.2764106570654874,27.64
654183,0.2764106570654874,27.64
647991,0.2764106570654874,27.64
587991,0.2759735234523348,27.6
594102,0.275958249184201,27.6
645315,0.27590139690258786,27.59
635315,0.27555797331586723,27.56
590360,0.27537752869222093,27.54
590404,0.2751700472609199,27.52
657887,0.27508879097751404,27.51
586108,0.2748892630489879,27.49
583681,0.274827902631672,27.48
646558,0.2746419898531192,27.46
594686,0.2745628929677532,27.46
609051,0.2744745684689138,27.45
592783,0.274455560535666,27.45
587472,0.2744067999357924,27.44
593438,0.2743906157249869,27.44
584681,0.27381374546798115,27.38
592321,0.2733378588208601,27.33
580086,0.2727168093280397,27.27
644222,0.2717027298582867,27.17
598461,0.27163135539965444,27.16
614282,0.2709490144812045,27.09
630529,0.2706992914772468,27.07
629012,0.2700718930292338,27.01
591029,0.2699471158769451,26.99
582718,0.2696189496375511,26.96
596501,0.26922694403582387,26.92
606905,0.2687382822550901,26.87
657045,0.26872264001804375,26.87
652806,0.2686738913253474,26.87
583340,0.268670645817337,26.87
594949,0.26844920029489683,26.84
609871,0.2681779082583184,26.82
582469,0.2680483628913545,26.8
616706,0.26767445823934743,26.77
599351,0.2674387061540104,26.74
645110,0.26706532919297415,26.71
602193,0.26669614268857866,26.67
611994,0.2664251193489737,26.64
659474,0.26609657737452125,26.61
621941,0.26596725153081713,26.6
603594,0.2658942713549763,26.59
640415,0.26574576026368485,26.57
588391,0.2654381531156902,26.54
587108,0.26535169237039613,26.54
606470,0.26528412015823255,26.53
598171,0.2652516093118584,26.53
604182,0.26503824844259105,26.5
591979,0.26482143549712606,26.48
582498,0.26457158998905833,26.46
598777,0.2643885354615238,26.44
643058,0.26398562402582726,26.4
630385,0.2634127559547922,26.34
592888,0.26326460108025296,26.33
579920,0.2626236871441538,26.26
636177,0.26248347551693574,26.25
643272,0.2621911627441035,26.22
623297,0.2621564864411926,26.22
583407,0.26169401443927803,26.17
614132,0.26161185526532166,26.16
634753,0.261552191897716,26.16
592219,0.2614931671074587,26.15
643766,0.26127341085866335,26.13
645026,0.2609088053734215,26.09
630946,0.2605052044087178,26.05
600761,0.26033908328488303,26.03
613423,0.26002178010303434,26.0
657031,0.2599181843353349,25.99
636299,0.2597831868289864,25.98
588514,0.259677028228182,25.97
608302,0.25946331267506245,25.95
603728,0.25943032893566004,25.94
658023,0.25938653168915177,25.94
586221,0.25924476578652383,25.92
636174,0.25921547349704693,25.92
642785,0.2592063484699611,25.92
635028,0.25895925968572664,25.9
613814,0.2589379033375646,25.89
589114,0.25874129363438175,25.87
657741,0.2582659516652732,25.83
650025,0.25781008319169463,25.78
583969,0.25764512255541133,25.76
599103,0.25750907603924894,25.75
645265,0.25749041252799687,25.75
588212,0.25746659919192144,25.75
583515,0.25739158633452025,25.74
641410,0.25739158633452025,25.74
645662,0.25726004751761267,25.73
616959,0.2562266912190611,25.62
616910,0.2557874555188958,25.58
593376,0.25526637427029597,25.53
603745,0.2547103129146747,25.47
647995,0.2544804062696722,25.45
632728,0.25435995526802646,25.44
647986,0.2542611135744599,25.43
647984,0.2542611135744599,25.43
647989,0.2542611135744599,25.43
654176,0.2542611135744599,25.43
582863,0.2541479644390659,25.41
582994,0.2538727103211479,25.39
641585,0.25386063921943214,25.39
629073,0.2537680400034206,25.38
581919,0.25353636493427106,25.35
629751,0.25350600909684473,25.35
611795,0.2534671584744794,25.35
611715,0.25280465834826493,25.28
614229,0.25269669838879555,25.27
600091,0.2524809371493858,25.25
638696,0.2523730278670326,25.24
599958,0.25216022654036646,25.22
631306,0.2521564054454711,25.22
597265,0.25182014295138966,25.18
608663,0.2518191452019091,25.18
631747,0.2516838739876934,25.17
607611,0.25167058870058173,25.17
582135,0.2515531324958034,25.16
626940,0.2515531324958034,25.16
580442,0.2515531324958034,25.16
581416,0.2515531324958034,25.16
581886,0.2515531324958034,25.16
586640,0.2514092847269739,25.14
651517,0.25134127801355294,25.13
611192,0.25130158258515856,25.13
629435,0.2510023428193482,25.1
609080,0.25065581872334813,25.07
601864,0.25065581872334813,25.07
645937,0.25065581872334813,25.07
594718,0.25065581872334813,25.07
655191,0.25065581872334813,25.07
628023,0.25065581872334813,25.07
601790,0.25065581872334813,25.07
624679,0.25065581872334813,25.07
604919,0.25065581872334813,25.07
599453,0.25065581872334813,25.07
645664,0.25065581872334813,25.07
599458,0.25065581872334813,25.07
650921,0.25049420024182484,25.05
627687,0.2504696026521477,25.05
581123,0.2503535304711383,25.04
647504,0.25009084265688497,25.01
613322,0.25005356874883733,25.01
630158,0.25001710424722284,25.0
605074,0.24988744106613925,24.99
634758,0.24968724292833042,24.97
652822,0.24907089675841487,24.91
599738,0.24905133809529043,24.91
596345,0.2489100255768549,24.89
612699,0.24856495050212293,24.86
619819,0.24843104026072288,24.84
601931,0.24768685278626282,24.77
647127,0.24764540332046583,24.76
583653,0.2476104042610914,24.76
627287,0.2475564162611801,24.76
606664,0.24743393984192302,24.74
646003,0.24735472856139487,24.74
653998,0.24733895073700954,24.73
580425,0.247309964377311,24.73
616382,0.2469451623331337,24.69
601089,0.24661379084458174,24.66
617392,0.24657394842015304,24.66
595413,0.2465345906491307,24.65
611201,0.24632082031175706,24.63
595269,0.24549012995444258,24.55
653525,0.24540589881599864,24.54
597627,0.2452541834264099,24.53
657225,0.24497696476660877,24.5
600079,0.2447220541811664,24.47
588069,0.2445650085599717,24.46
647902,0.2439878023472968,24.4
659050,0.2434000346622343,24.34
640258,0.24294605141873984,24.29
604204,0.2425697198717348,24.26
596440,0.24242235941129,24.24
587019,0.24238673825877466,24.24
616697,0.24217049597006152,24.22
589724,0.24194499263536176,24.19
601856,0.24179125932232182,24.18
613148,0.2415763670543209,24.16
639874,0.24145663665153635,24.15
619271,0.24138135428136012,24.14
608181,0.24116233659211228,24.12
581637,0.24110811424482767,24.11
590389,0.24047394669522318,24.05
591333,0.24044379698435364,24.04
605434,0.2400600231574141,24.01
609095,0.24003889767595182,24.0
620731,0.23998984672204207,24.0
647299,0.23982211188075575,23.98
645024,0.23960750521684612,23.96
582852,0.23957576123097457,23.96
645035,0.23956699784936297,23.96
585016,0.2392253010703773,23.92
594984,0.23875273702151395,23.88
653297,0.23864864718631665,23.86
647082,0.23861236390850749,23.86
627490,0.23858750206862048,23.86
602090,0.23848865004600459,23.85
617228,0.2384785539617554,23.85
587053,0.23830880747740066,23.83
595399,0.23792311459403162,23.79
605242,0.2376470980686318,23.76
587079,0.23749146069211485,23.75
603352,0.23741015990137954,23.74
629056,0.23730723424923597,23.73
652789,0.23727806111994082,23.73
600810,0.23720035355072389,23.72
606497,0.237138862481943,23.71
632605,0.23705067568490348,23.71
627798,0.2370130064101415,23.7
592694,0.23691119457053678,23.69
600305,0.23691119457053678,23.69
583294,0.2368165916869263,23.68
587559,0.23668464570746361,23.67
624732,0.23668085353803525,23.67
605394,0.2364780381176844,23.65
591756,0.23640803095373697,23.64
605090,0.23599236697615755,23.6
588778,0.23581160265115816,23.58
591435,0.2356932065323035,23.57
589955,0.23536990174703876,23.54
603653,0.23524213396479457,23.52
591109,0.234155080581806,23.42
598119,0.23410389631650722,23.41
607411,0.23394904175345538,23.39
659357,0.23394623643147316,23.39
604205,0.23344257808684138,23.34
644181,0.23336649893924352,23.34
613517,0.23298979560492958,23.3
633770,0.2329473857887873,23.29
620874,0.23287108781573534,23.29
596519,0.23279864884495977,23.28
595511,0.23261353985467667,23.26
612920,0.23220927078906026,23.22
644990,0.23188396825179478,23.19
627632,0.2317879902570833,23.18
585120,0.23176237485549683,23.18
599567,0.23163593186912496,23.16
609585,0.23162067243235626,23.16
642724,0.23162067243235626,23.16
600686,0.23162067243235626,23.16
604074,0.2314854467030174,23.15
659562,0.2314758492872759,23.15
605325,0.23091699440877825,23.09
639017,0.23053667073476564,23.05
599856,0.23012348727644005,23.01
581323,0.2296073198671778,22.96
619673,0.2296073198671778,22.96
607134,0.22959629688949057,22.96
622653,0.229564999331926,22.96
610092,0.2294312656326331,22.94
652153,0.2292351196799642,22.92
615265,0.22873244195589362,22.87
616955,0.2287298414963273,22.87
603925,0.22851302461771222,22.85
608963,0.22819429911865222,22.82
597301,0.2281117797315696,22.81
599272,0.22727726525400377,22.73
580865,0.22703507497876685,22.7
601110,0.22614733706637613,22.61
612657,0.22611213515409445,22.61
585457,0.2256022261395379,22.56
611447,0.22541990200498813,22.54
616642,0.22532361603597553,22.53
622423,0.22531966144862303,22.53
609387,0.22531084027913634,22.53
601957,0.22516171993184164,22.52
597170,0.22508321677475218,22.51
600577,0.2250517243413979,22.51
602029,0.22467997734782197,22.47
604928,0.22456254316188343,22.46
584568,0.22454338958008818,22.45
584935,0.2244801552871343,22.45
601227,0.22419308305308155,22.42
588369,0.22414986801110356,22.41
612690,0.22402824764468707,22.4
597925,0.22402684861129776,22.4
632032,0.22389845508322082,22.39
615466,0.22361561977628167,22.36
649430,0.2233062262548153,22.33
651725,0.22290555302011988,22.29
629531,0.22288506430415714,22.29
599707,0.22283925935136376,22.28
599576,0.2227564499887288,22.28
648798,0.22271259829910708,22.27
606572,0.22256366749487988,22.26
601726,0.2225464875810788,22.25
601969,0.2222142439941672,22.22
592599,0.2218874761133562,22.19
582194,0.22168613813250818,22.17
632895,0.22125023644625175,22.13
585243,0.221097088318107,22.11
628542,0.22097388381459687,22.1
587249,0.22066272353549352,22.07
591094,0.21956846871553962,21.96
608434,0.2190379143231683,21.9
591399,0.21846174230194462,21.85
615643,0.2178574192262344,21.79
580418,0.21712514784192394,21.71
612698,0.21641748371521144,21.64
607487,0.21616831864733693,21.62
643280,0.21470141906918394,21.47
621103,0.21424829752509078,21.42
643524,0.21414574015315824,21.41
583270,0.2140295392442349,21.4
634857,0.21365710202419733,21.37
587596,0.21343250789902762,21.34
641155,0.21329068988836092,21.33
615477,0.21329068988836092,21.33
622713,0.21258446875376943,21.26
621284,0.21236151966935096,21.24
659480,0.21236151966935096,21.24
636052,0.21236151966935096,21.24
628344,0.21236151966935096,21.24
594128,0.21236151966935096,21.24
620543,0.21236151966935096,21.24
622366,0.21236151966935096,21.24
622641,0.21236151966935096,21.24
637220,0.21236151966935096,21.24
617712,0.21236151966935096,21.24
595555,0.21236151966935096,21.24
601976,0.21236151966935096,21.24
626004,0.21236151966935096,21.24
640067,0.21236151966935096,21.24
646573,0.21236151966935096,21.24
595604,0.21236151966935096,21.24
624337,0.21236151966935096,21.24
610461,0.21236151966935096,21.24
658620,0.21236151966935096,21.24
639428,0.21236151966935096,21.24
656754,0.21236151966935096,21.24
645524,0.21236151966935096,21.24
601595,0.21236151966935096,21.24
641072,0.21236151966935096,21.24
620110,0.21236151966935096,21.24
601368,0.21236151966935096,21.24
619413,0.21236151966935096,21.24
593802,0.21236151966935096,21.24
654909,0.21236151966935096,21.24
615278,0.21236151966935096,21.24
642466,0.21236151966935096,21.24
627804,0.21236151966935096,21.24
634190,0.21236151966935096,21.24
594589,0.21236151966935096,21.24
640506,0.21236151966935096,21.24
635710,0.21236151966935096,21.24
644895,0.21236151966935096,21.24
642213,0.21236151966935096,21.24
646266,0.21236151966935096,21.24
610766,0.21236151966935096,21.24
639895,0.2123534321353557,21.24
607308,0.21219986406138813,21.22
629595,0.21212196926936383,21.21
595872,0.21205182926523258,21.21
579883,0.21185007872482156,21.19
586353,0.2109966129602753,21.1
641734,0.21076482409950212,21.08
606927,0.21023039595719248,21.02
593980,0.21020903843528255,21.02
588857,0.2096267269545283,20.96
654574,0.20962508619543405,20.96
588619,0.20949994421894785,20.95
647770,0.20924925101968936,20.92
643807,0.20901777828106197,20.9
650488,0.20888611892647774,20.89
645200,0.20848854146834342,20.85
586511,0.2081019118500611,20.81
597663,0.2078246731809194,20.78
581851,0.20637940268327606,20.64
618080,0.2061838428549259,20.62
584760,0.20601252982540658,20.6
594705,0.2057648264723424,20.58
580540,0.20563363209271393,20.56
599321,0.20510441499038587,20.51
602809,0.2045629461326798,20.46
643233,0.20434276250190955,20.43
588279,0.20403429942633516,20.4
631529,0.2039973751010203,20.4
656527,0.20372669590574835,20.37
631375,0.20364376315254007,20.36
587802,0.20353488223987462,20.35
655125,0.20350783641019857,20.35
622403,0.20343295256805832,20.34
610757,0.2032706308478942,20.33
600922,0.20314519115603763,20.31
610364,0.20279862484986086,20.28
587043,0.2024831098173626,20.25
580403,0.201558719233413,20.16
622643,0.20149579436367257,20.15
636191,0.20089785538875807,20.09
609166,0.20080384320439537,20.08
638028,0.20070326607946848,20.07
613178,0.20008912364504497,20.01
601458,0.19975103701045424,19.98
633009,0.19941072847252503,19.94
639214,0.198933340272132,19.89
637290,0.19882967647950814,19.88
632244,0.19873171129938685,19.87
659720,0.19844312183847393,19.84
599957,0.19812797178234076,19.81
626734,0.19782195640678954,19.78
642090,0.19782195640678954,19.78
630712,0.1976898713119811,19.77
593445,0.1973827686744781,19.74
608186,0.1973678701422756,19.74
652766,0.19728874956277775,19.73
601780,0.1971164511787681,19.71
603975,0.1965495958175993,19.65
582988,0.19566156330424403,19.57
640928,0.1954577342398979,19.55
609249,0.1952880644474185,19.53
654453,0.1952675753762439,19.53
656681,0.19516553702582445,19.52
636816,0.19483046839448956,19.48
657388,0.19473842550327933,19.47
613738,0.1937823164807279,19.38
586633,0.1935394378908206,19.35
605722,0.19318192851791344,19.32
592484,0.19316116514687198,19.32
586357,0.1928508975738291,19.29
592664,0.19227832390159508,19.23
596419,0.19193526786432125,19.19
650102,0.19189466822764048,19.19
619118,0.191880061352741,19.19
658421,0.19155818739185734,19.16
642140,0.19145448484404043,19.15
598596,0.19120083102799554,19.12
649359,0.19119575863600763,19.12
652701,0.1911878823862164,19.12
653924,0.19097752079156977,19.1
623467,0.19055435511310442,19.06
589632,0.19047275125014096,19.05
630422,0.19047057485297872,19.05
582678,0.1902006904214608,19.02
620216,0.19013062095384017,19.01
580396,0.18999864297891159,19.0
581847,0.18999864297891159,19.0
582325,0.18999864297891159,19.0
636432,0.18939473157786435,18.94
603542,0.18897866903605334,18.9
581375,0.18749531303068678,18.75
592802,0.18724101372282514,18.72
644466,0.1871414363263943,18.71
644125,0.18712230989072712,18.71
606823,0.18694941995450487,18.69
654184,0.18644688463716316,18.64
627529,0.18630768437620654,18.63
579836,0.18592886235558037,18.59
658081,0.18592563671948786,18.59
631355,0.18581665927564842,18.58
623078,0.1856602898143586,18.57
626333,0.18538067119137505,18.54
650646,0.18527126870602612,18.53
649892,0.18509765260856592,18.51
629671,0.18507871829839329,18.51
621280,0.18503689818805322,18.5
615031,0.18355681778429345,18.36
611873,0.18329641954729226,18.33
608539,0.1832118184625579,18.32
612233,0.18306968374547689,18.31
636809,0.18268188958736495,18.27
621252,0.1825243004251506,18.25
587083,0.18189619515320757,18.19
596654,0.18151925882698045,18.15
659469,0.18126203587930276,18.13
628034,0.18116202588358044,18.12
608606,0.18095887133575875,18.1
628940,0.1803529960982691,18.04
596493,0.1803172887185073,18.03
645515,0.17957706055419934,17.96
618435,0.17934963820584734,17.93
658856,0.17929750103896547,17.93
634868,0.17909587415555478,17.91
629721,0.1790627062885892,17.91
594532,0.17873267990506336,17.87
653881,0.17873267990506336,17.87
649597,0.17873267990506336,17.87
587950,0.17873267990506336,17.87
644658,0.17873267990506336,17.87
633173,0.17873267990506336,17.87
644211,0.17850899431947115,17.85
616506,0.17758132367771914,17.76
598303,0.17722583616287865,17.72
609832,0.17709952990110692,17.71
582589,0.17659683198985632,17.66
638316,0.17624887924623694,17.62
642477,0.1761180026812275,17.61
643937,0.1758944017021525,17.59
622595,0.1758941433558856,17.59
632365,0.17513061685581588,17.51
643930,0.1751002526770338,17.51
648033,0.17493848598915904,17.49
623780,0.1747247925293941,17.47
609024,0.17439495657283313,17.44
580339,0.1743666315986108,17.44
586641,0.1740159881336012,17.4
584655,0.17372951741749143,17.37
579830,0.17372105860861628,17.37
582360,0.17358624046626694,17.36
595263,0.17357878228880383,17.36
650642,0.1734328962697432,17.34
600829,0.17341385702259066,17.34
636950,0.17331917279580025,17.33
612946,0.172660496292329,17.27
624925,0.17241778789961495,17.24
632767,0.17241778789961495,17.24
627665,0.17234803480203686,17.23
613506,0.1722248127126801,17.22
620463,0.17220239756914266,17.22
583438,0.17197905092113802,17.2
605184,0.17178518891553443,17.18
649947,0.17165380803152197,17.17
613809,0.17133809079201726,17.13
601133,0.17086384294958545,17.09
582600,0.1708574063917332,17.09
622839,0.17069273909002378,17.07
607128,0.1703905602913887,17.04
626880,0.17006153438920965,17.01
588203,0.1700017859280423,17.0
660737,0.16958407661937822,16.96
642032,0.16933015020200048,16.93
616994,0.16925861084535926,16.93
601209,0.16925861084535926,16.93
647894,0.16925861084535926,16.93
583891,0.16890436102390943,16.89
623770,0.16846336115288477,16.85
643278,0.16828852627743093,16.83
605617,0.16801961847269634,16.8
612542,0.1680148469811676,16.8
619683,0.16787729959737963,16.79
652594,0.167817859000955,16.78
636746,0.16764803757134955,16.76
596753,0.16711467801567723,16.71
582057,0.16709436410250642,16.71
597161,0.166833560526158,16.68
589227,0.16677573419290656,16.68
637675,0.16647778309209543,16.65
596280,0.16645374705436763,16.65
625012,0.1663588127462941,16.64
620607,0.16634837845451486,16.63
601564,0.16611518989881172,16.61
598819,0.1658566943583578,16.59
627702,0.16570845887415708,16.57
631766,0.1656594522749872,16.57
636840,0.1651721322098903,16.52
639881,0.16505278095102952,16.51
591639,0.16461638406938225,16.46
659057,0.1637987415149505,16.38
616247,0.16349439681788136,16.35
653510,0.1634663893154719,16.35
647818,0.16332634880969257,16.33
600578,0.16281661169492356,16.28
618917,0.16275828943185713,16.28
593829,0.16253367418098252,16.25
610153,0.16222611200940235,16.22
609429,0.16195894802980684,16.2
612647,0.16114507235400863,16.11
598737,0.1610708766081046,16.11
646680,0.16083821957136477,16.08
649334,0.1600817812816235,16.01
599633,0.15998389229016352,16.0
642439,0.15988843687002488,15.99
619515,0.1596090734223435,15.96
580381,0.15874899204098553,15.87
640752,0.15874899204098553,15.87
642914,0.15874899204098553,15.87
580694,0.15874899204098553,15.87
580536,0.15874899204098553,15.87
634982,0.15874899204098553,15.87
581991,0.15874899204098553,15.87
609962,0.15874899204098553,15.87
609020,0.15874899204098553,15.87
580181,0.15874899204098553,15.87
592370,0.15874899204098553,15.87
616561,0.15874899204098553,15.87
587218,0.15874899204098553,15.87
640961,0.15874899204098553,15.87
616560,0.15874899204098553,15.87
597680,0.15874899204098553,15.87
646999,0.15874899204098553,15.87
601000,0.15874899204098553,15.87
634849,0.15874899204098553,15.87
614597,0.15874899204098553,15.87
606750,0.15874899204098553,15.87
616397,0.15874899204098553,15.87
608408,0.15868261718884202,15.87
594024,0.15845051208959468,15.85
596808,0.15803898460533222,15.8
659074,0.15798147769155002,15.8
610651,0.157916567891577,15.79
640009,0.15776545085827343,15.78
648136,0.15766508718829214,15.77
615063,0.15762947458693985,15.76
640766,0.15750948079447227,15.75
581024,0.15723309819972991,15.72
645342,0.15718884441479086,15.72
599977,0.15659053116035587,15.66
609567,0.15648195827564465,15.65
650514,0.15634049833548355,15.63
590318,0.15628101831904598,15.63
641925,0.15591452064283393,15.59
592684,0.15576364314869662,15.58
605295,0.15562600444063981,15.56
643274,0.1554070364170247,15.54
615502,0.15509382700483873,15.51
624960,0.155052264697877,15.51
582845,0.15503165108254569,15.5
608096,0.15498366189441357,15.5
632997,0.15488714610534923,15.49
633392,0.15488714610534923,15.49
618132,0.15476650351018917,15.48
645948,0.15446478583784812,15.45
632869,0.15443970341340826,15.44
643088,0.15434054228092403,15.43
594630,0.15417543156681562,15.42
631614,0.1537974218100311,15.38
583464,0.15375881596457647,15.38
588160,0.15364926520337652,15.36
645806,0.1536247758640636,15.36
592978,0.1535983236261074,15.36
655375,0.1534486888828822,15.34
652782,0.15316764833639615,15.32
652918,0.1531481064476924,15.31
640576,0.1530936954270471,15.31
632055,0.1529688444494204,15.3
636225,0.1529585710029712,15.3
594367,0.1528682808410445,15.29
629251,0.15285615624280297,15.29
649181,0.15284279975455595,15.28
626258,0.15281512864162536,15.28
620563,0.15254064500692618,15.25
660478,0.15203160217136305,15.2
601060,0.15177626977291306,15.18
606552,0.15143981420118707,15.14
597857,0.15056063805299164,15.06
647649,0.1505319378556406,15.05
586104,0.15029514519408058,15.03
637257,0.15014805281311897,15.01
621999,0.1499371469742739,14.99
588963,0.14960838352564806,14.96
630840,0.14940829411134401,14.94
641709,0.1486639787543514,14.87
640896,0.14833532142145048,14.83
652525,0.14827390868978316,14.83
616721,0.14824665273450685,14.82
634997,0.14816583678503215,14.82
595834,0.14792308531309584,14.79
614665,0.1477903477373776,14.78
607877,0.147578427680499,14.76
593049,0.14750477825509767,14.75
584323,0.14737031539942275,14.74
633380,0.14724006631336223,14.72
581304,0.14707884940316102,14.71
587130,0.1469385551407569,14.69
604613,0.14679660603730277,14.68
643788,0.14643077649208758,14.64
626825,0.1461805283413456,14.62
644390,0.14614972852888472,14.61
640235,0.14600950259445733,14.6
609431,0.14582109180916156,14.58
603114,0.1458141395511258,14.58
643169,0.1457645818793019,14.58
654040,0.14537120232549575,14.54
616359,0.14518846684060555,14.52
608909,0.14518846684060555,14.52
628298,0.14518846684060555,14.52
640308,0.14518846684060555,14.52
593336,0.14518846684060555,14.52
589150,0.14518846684060555,14.52
646398,0.14518846684060555,14.52
650612,0.1449807506492763,14.5
630765,0.1448138998618358,14.48
637957,0.14480943571131646,14.48
656399,0.14456243633755464,14.46
583030,0.14455702760496186,14.46
618358,0.14440926296345122,14.44
611052,0.14412917229613134,14.41
650265,0.14410732634033913,14.41
613544,0.14401273662145403,14.4
632449,0.14390928108690926,14.39
583627,0.14379396381651502,14.38
640698,0.14378737866658983,14.38
643163,0.14374535616161108,14.37
599386,0.14356560873276536,14.36
622275,0.14344978440000017,14.34
609589,0.1433091268754187,14.33
602958,0.1432970416516023,14.33
582084,0.14329232144287982,14.33
591682,0.14327842854259856,14.33
592781,0.14327691564109604,14.33
579892,0.14311444879958993,14.31
582587,0.14311444879958993,14.31
582389,0.14311444879958993,14.31
583694,0.14311444879958993,14.31
582124,0.14311444879958993,14.31
582144,0.14311444879958993,14.31
581763,0.14311444879958993,14.31
581766,0.14311444879958993,14.31
581802,0.14311444879958993,14.31
582870,0.14311444879958993,14.31
584027,0.14311444879958993,14.31
582299,0.14311444879958993,14.31
582295,0.14311444879958993,14.31
580322,0.14311444879958993,14.31
580313,0.14311444879958993,14.31
655666,0.14311444879958993,14.31
600547,0.14308856299001732,14.31
652913,0.14277951367587116,14.28
581179,0.14271749031483874,14.27
605081,0.14255659714612673,14.26
601761,0.14246134752889364,14.25
654482,0.14220819391563547,14.22
639858,0.1421096205361107,14.21
594251,0.14202593848237197,14.2
583887,0.14196498312996977,14.2
609574,0.1419140826868794,14.19
642356,0.14171186504859118,14.17
590167,0.1413325150108323,14.13
585497,0.1411820131250224,14.12
603699,0.1410695098891542,14.11
598887,0.1409585430241522,14.1
612466,0.1409446788587689,14.09
636960,0.14090922764768596,14.09
597088,0.14088743833778755,14.09
621739,0.1407591895507198,14.08
615582,0.1403601817770284,14.04
643304,0.14034016905883284,14.03
650892,0.14033740798500907,14.03
620919,0.14025800209514502,14.03
643593,0.1402243896712405,14.02
644912,0.14008594628459606,14.01
588546,0.13984326643067632,13.98
645946,0.1398404687134148,13.98
612293,0.13977726155411943,13.98
623084,0.1397203861818336,13.97
657572,0.1396388069422842,13.96
601041,0.13929177473339588,13.93
593671,0.13921964463409964,13.92
648872,0.13900080632566406,13.9
610311,0.1389860467664713,13.9
652657,0.13894748039109447,13.89
650444,0.1388657628150381,13.89
644223,0.138865018943124,13.89
642099,0.13864457331266805,13.86
614140,0.13860704251644712,13.86
640041,0.13860704251644712,13.86
597189,0.13860704251644712,13.86
590001,0.13860704251644712,13.86
609333,0.13860704251644712,13.86
607066,0.13860704251644712,13.86
624070,0.13860704251644712,13.86
595769,0.13860704251644712,13.86
616780,0.13860704251644712,13.86
605302,0.13860704251644712,13.86
599669,0.13860704251644712,13.86
604906,0.13860704251644712,13.86
623948,0.13856068492974552,13.86
611142,0.1384668883541101,13.85
585140,0.1383298721682735,13.83
633046,0.1383010136390943,13.83
627692,0.13810307683060452,13.81
635999,0.13809949703695137,13.81
620522,0.1380830528462194,13.81
638686,0.13801996024413743,13.8
643508,0.13793833410334175,13.79
601139,0.1377884101181676,13.78
634919,0.13751717592600998,13.75
583251,0.13751717592600998,13.75
592015,0.13745694717309934,13.75
618253,0.13728262878817238,13.73
644006,0.13717136972493643,13.72
609618,0.13705601575200432,13.71
608916,0.13585877629116078,13.59
585336,0.13562965926741083,13.56
599943,0.13544807092272615,13.54
649867,0.13510823898197238,13.51
590095,0.1348408021002214,13.48
598285,0.13478676144947713,13.48
586158,0.13474210778494924,13.47
640642,0.1347334182764911,13.47
655241,0.13468467091353375,13.47
598851,0.1346845641962952,13.47
654218,0.134177791241618,13.42
614723,0.1339118203257767,13.39
648243,0.13390952207763065,13.39
604722,0.1338546311529123,13.39
583381,0.13369977794676502,13.37
626895,0.13355620772746135,13.36
589040,0.1333708257744582,13.34
649102,0.13333177418788675,13.33
600400,0.1333235513275175,13.33
593398,0.13326816287831036,13.33
606155,0.13270876493304348,13.27
618943,0.13268530879069673,13.27
640398,0.13265108795281072,13.27
